,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
10,Antigua and Barbuda,0.42782887530149,0.45111553819333,0.47604928478984,0.44411856794171,0.46663072223261,0.47725400773063,0.48089649484293,0.46879881618067,0.47445241398661,0.50156591090543,0.49312511618086,0.49077687231068,0.53398846980887,0.70874415505374,0.72519448753978,0.71230155287467,0.72409297505588,0.74697092933993,0.75150965341374,0.83925619710183,0.85668394979067,0.98362857176254,1.0616826476103,1.0652871345532,1.0997362683902,1.0826215512053,1.0958303436561,0.78111159005276,0.85347406956481,0.84661598174702,0.69876004244997,0.77787120397951
11,Australia,278.20975444119,280.21169596853,283.5754627326,287.67615488093,293.1280558801,303.22302115573,313.75870267784,322.80865027907,343.74648150687,349.03798211331,354.78082085599,361.37560080545,369.74004691234,368.80865948348,382.53693832971,386.38666178224,392.50505292481,403.05349494485,406.8317263772,412.7310405231,408.22677593171,405.93184478726,405.82756881363,398.60163250223,389.94736959481,396.09894135067,404.75759779593,409.09371591741,406.78723738286,406.75993787188,376.77873927486,367.90695734509
12,Austria,62.719292227265,66.554018458772,61.409878846004,61.504749923685,62.071262484522,65.168003865172,69.042491931408,68.697531934278,69.246486997015,67.328131934849,67.982863787465,72.722127678342,74.322365229664,79.432935606898,80.618672070617,81.178554398797,79.128312200163,76.222137544213,75.771438337633,68.859428310203,74.756307971503,73.073516501917,70.060616298873,70.630753758508,67.003457744764,68.331219416123,68.844496912208,71.106189423719,68.070140845324,69.955957895778,63.320864087838,66.007694344018
13,Azerbaijan,54.643958357552,53.201205520723,43.31886023796,38.094635519137,33.873202132869,32.861111868041,27.539843501042,26.801609596989,26.808124840964,26.491330760493,28.062645857462,26.71274407359,26.479030357247,28.969878040347,28.691755277397,30.49295448613,30.919070346004,28.04870367955,30.971793747317,25.872325899692,24.66870131777,27.910094885642,30.732127738039,31.666977094204,33.026918790168,32.541173159993,32.927391046012,32.722132831075,33.58560724937,36.457854936764,35.982991416327,37.105042962639
14,Burundi,0.24514361370044,0.33038569554216,0.26995799106471,0.29916159021562,0.31082103946779,0.30679617373949,0.32675794966084,0.33452496033647,0.35280907938849,0.36261880541038,0.33674494643128,0.26455724488235,0.24457768306652,0.20310436449419,0.24358629320302,0.20640743504765,0.25483082064923,0.40614193251835,0.2431654675256,0.24294889721477,0.34915158100192,0.41833925899344,0.39931803312494,0.44819005804426,0.40101743941733,0.4245271483148,0.46454367585023,0.53134913097315,0.70586814612758,0.74587515941219,0.66712932326056,0.71045869148765
15,Belgium,116.63362435172,120.54127146704,118.45033062967,116.53442084937,121.65077206228,122.90617819435,127.72371556369,124.69170813755,128.11871890177,123.81222712969,125.73800875452,126.83050110641,119.43317303594,124.35810159315,123.44186419792,119.34412617452,117.65152121889,113.8372468566,115.56344095151,107.36468133352,115.25492433421,104.93211637097,103.4694041709,104.95638471181,98.020218143836,102.77392914359,101.68138298975,100.11744982056,100.8413877256,100.29436896865,90.713808046919,95.923640191194
16,Benin,0.41519486585325,0.36758150207038,0.39925035285045,0.40470127135294,0.41165043087568,0.42026661758241,1.0982360291279,1.3903035678066,1.3402080362844,1.47342308378,1.5718461862755,1.8844364592554,2.1745826881346,2.432699670419,2.5919804204637,2.8386786694148,3.8972319574831,4.4291762698591,4.3978854647005,4.7162086185609,5.1078863368135,4.9866227348458,4.7505532582707,4.9959777607449,5.4843592705232,5.8314916879064,7.1254365748227,7.2638575891727,8.2691187246583,8.1171053174333,8.0267801517168,8.6292838559728
17,Burkina Faso,0.41269137860907,0.55036735961741,0.48970089243672,0.51361924460173,0.56060402039937,0.57636683761513,0.62953914457296,1.0203115669088,0.96227343156937,0.99187033047013,1.0146013033214,1.1447869432081,1.187908292324,1.3129096489789,1.1888554616461,1.2669334202672,1.2672128499801,1.7834154540022,2.057195443978,1.9784112660244,2.1224591940024,2.2286688532171,2.5691662056813,3.0017882625541,2.7039782202162,3.812530064028,3.7337009242431,4.4055644779152,4.8014204815142,5.0023617625614,4.9498697046516,5.2898553242061
18,Bangladesh,14.40761993655,13.706473152846,15.321469177948,16.17292861907,17.470196992471,21.296456188689,21.675035652727,23.316269184209,23.825135702998,25.482585953438,27.563658595323,32.338458886151,34.044846014596,35.490617683048,37.486468179937,39.942441787805,42.944571773014,45.42565038071,50.812227375686,53.9086519898,59.80432920623,63.624323440648,67.222023360544,69.568305597007,73.234572006748,83.525013796663,85.594090801494,91.402639098034,96.7021205387,104.83673144493,104.14327454512,106.86744067297
19,Bulgaria,79.137816730623,64.456358574411,61.72209334849,62.512010835847,59.778649791148,61.021638467726,61.449735408183,59.215628677314,56.592573477242,49.897533659119,47.823506755004,49.83700845096,47.023505855284,52.908806065963,50.836670530981,51.966761216735,53.097758225379,56.868715196368,53.761374978047,45.666226391269,48.229358173639,53.55058407841,48.630978257945,43.381517085094,45.872060953784,48.403590478866,45.58729198472,47.790288244915,44.919577469802,43.063761215072,37.795162893938,43.644373215774
20,Bahrain,11.986773544168,11.559378342009,13.606565331109,14.718309825449,14.991161037835,15.237550186137,15.789866080859,16.254124328766,17.228349776838,17.3192570986,17.766874849738,18.402150336176,19.219492490912,19.888314548012,19.913532259158,23.363364565986,25.442155425637,25.845031568307,27.662356516477,27.648843218972,28.828429548109,28.994361277379,30.21020469127,32.121851789765,33.307764691258,33.476007856364,33.487951393315,33.768125094122,34.042267122165,36.74809855925,36.468908037566,37.494640126632
21,Bahamas,2.8299815031818,2.6838184020231,2.4253276997085,2.3857364741798,2.551723226132,2.8848432082108,3.270804210391,3.0390414552298,3.3803092187664,3.1615548718969,3.3987587590988,3.441855460651,3.424935099361,2.7685780463051,3.055822096513,2.8300577428033,3.1143570833935,3.5204278496493,3.4293319086861,2.9011243184456,3.2111756257903,3.3067458648972,4.0176158608238,3.9033605294702,3.8396739813845,3.6243840390495,3.7340949316929,3.8693761010795,4.4572465851259,4.4014215690214,3.6303625606453,4.0427355736855
22,Bosnia and Herzegovina,24.676212285667,22.090770122709,16.320600371246,13.706584419294,3.3816833381738,3.5937015028798,4.4782897789994,8.8042030709631,11.13526158522,10.979967578604,14.364927416409,14.180469787555,14.911894246635,15.272031424596,16.116098587144,16.925636871728,18.768575171306,19.801628533265,21.732955148379,21.736532967777,22.27157137359,25.320203991184,23.378437585693,23.285719842791,20.871660994593,20.900669233997,23.555383236692,24.038634844965,24.138687119251,22.772476819416,22.554401127018,15.370069914651
23,Belarus,108.99089712169,104.75166222265,94.595808021079,81.457779944916,68.95513547161,61.653598069519,62.628766272706,63.232854595414,61.508752229108,59.119204909283,56.92115891742,55.804758877714,56.151482496145,56.875794504355,60.343696666544,61.29578259977,63.69858222217,62.275365224085,65.470380357653,62.299773405625,66.718104731522,63.666940968392,64.989072186597,64.842559638021,64.257084416886,59.81461121083,59.903612181213,61.066730711779,64.282042930396,62.036480255839,57.089465324127,58.364317341085
24,Belize,0.32751359616102,0.39425772965527,0.34447962802315,0.32156884835051,0.3008083708535,0.33245695107932,0.28024584458511,0.44670562869227,0.44980041254003,0.48986170425102,0.50120396980226,0.51707814006797,0.50356525775724,0.65845975487409,0.62414502901462,0.64191389974994,0.66302743203005,0.62656077182934,0.58571211549939,0.66913202650251,0.7420294284123,0.75111285263408,0.8170510392508,0.87409141204196,0.85168036682473,0.94376589285865,0.93750971136298,0.79639279730447,0.71149077285688,0.66644885572418,0.55834986981276,0.63503094410757
25,Bermuda,0.66006888291046,0.62560983811151,0.51839765148519,0.55363056075154,0.52914755699768,0.52011013756081,0.5386039133382,0.50963955988563,0.51477908603111,0.5439741393216,0.54417867608676,0.54716287069297,0.583269406836,0.73378848264237,0.7487854257004,0.75573739606971,0.81984066657487,0.90612307485937,0.86606471521325,0.78838643518813,0.92876040735532,0.77155083392776,0.88079481913116,0.85656934304753,1.0756559748965,0.8982397760716,1.0873060476886,0.80488593841593,0.90342020466179,0.89210262416768,0.73640550801535,0.81973687921304
26,Bolivia,6.5928822245178,6.9093037880582,7.4399348690387,8.8611337959427,9.5539157366874,8.6195280452092,8.3229132736222,9.1821935658239,8.675116143649,8.2430670838446,8.2201122446501,8.0641975859119,8.3259218592738,9.1303713297299,9.5093344248016,10.065578327243,11.24741850989,12.119816058589,13.146601292782,14.050724221207,15.205143180601,16.655514771829,17.450557427497,18.676752364252,20.271465310333,20.619387884506,21.995401476454,22.794409553754,23.268893195472,22.632568366263,20.252684962445,22.428036494582
27,Brazil,228.60303453321,235.89681922607,239.33570508852,250.50545392222,258.80716087358,278.61248850495,301.95147642432,322.43955991994,332.36812956653,341.67553753923,364.75187050083,365.65948148124,365.51282977331,365.86122509025,382.38218358622,385.32107288383,388.56545945093,405.58057283683,425.53283034119,397.67076668635,450.43592686355,470.16374351644,506.65187338089,532.93683817138,559.34195521226,527.93910382912,493.5112928796,504.15147444654,480.14171802816,478.1701796503,441.36902361588,489.85773356644
28,Barbados,1.3680080183898,1.4119438480199,1.4810097831914,1.3572381728068,1.2789852869639,1.277440221771,1.2799811872684,1.3989370037144,1.4817129032911,1.6099371647719,1.6016577741189,1.5896392376046,1.5847395195049,1.8253193100504,1.8430985579214,1.7994552750244,1.7553580473224,1.6681121659018,1.8788043860007,1.9262191584701,1.9626202211655,2.3511233449574,2.3406115147936,2.4203286127465,2.1434272860197,2.1984577975837,2.2132451236286,1.7264363899188,1.9376766149794,1.9137058462069,1.5913642035801,1.7654765907011
29,Brunei,3.3430381027673,3.7081050049312,3.9036353530104,4.0680941125334,4.3640639516099,4.69912982389,4.9283372995666,5.4882667618399,4.6717510737821,4.5934900321311,4.8889036823283,4.8769545269168,4.7917328821287,5.7035949913019,5.2693598432052,5.1752481416614,7.6986651857707,7.299745477722,8.044020800121,7.9986135479744,7.3380510776086,7.51363536351,7.4780637600837,7.3829370721148,7.2135587217673,6.5185478625751,7.1053781011468,7.4434117756785,7.7126085977241,7.3463436410566,7.2012152367498,7.207750562889
30,Bhutan,0.18282590586633,0.1868195829397,0.18672836116314,0.18983997840696,0.23486988328384,0.31093045473541,0.34077247080681,0.392687575882,0.432236959377,0.50251234421561,0.42103385172352,0.45186748218738,0.48766061939394,0.50283075613211,0.51181678045186,0.55156824483695,0.55934882413775,0.57082760425601,0.61182587347178,0.84181660680498,0.92490274631601,1.1269153470502,1.0773573464945,1.1050786919717,1.1223595051034,1.2987924114368,1.4080478833596,1.5075243741099,1.7028588257689,1.8943214194288,1.7756692184276,1.9757413444868
31,Botswana,2.8277125729504,2.7970347960502,3.4025391906418,3.3560761909418,3.2184329823844,3.3478902155846,3.0188092477074,3.2228660897934,3.8346235544861,4.0405130450536,4.1861984568373,4.057762933359,4.2404053483993,4.1442992788064,4.1698052400407,4.47465031251,4.2717847271773,4.4935401290392,4.5585566148314,4.3232912259204,3.5086764844655,4.1121658529452,3.5433913137326,5.5483346783043,7.1238096485153,7.0861459380735,6.7636712001015,7.4669575891651,7.4409889055715,7.377950883979,6.705221979407,6.9997521666244
32,Central African Republic,0.1983901529484,0.24870440721491,0.20904277357942,0.22713570366022,0.23839816191449,0.24519089809358,0.26419658364039,0.27094121804822,0.27611201433487,0.28337106999899,0.29976570033992,0.30942932451215,0.30915455538437,0.29169971760447,0.28834222299931,0.28513173716538,0.2987525760214,0.29782940059606,0.22537022084733,0.21820715683824,0.22423293704336,0.22545258887644,0.22727696220405,0.15590872482908,0.16744497418143,0.23387032978466,0.24665879583761,0.2649036959978,0.27196461511163,0.28149558543417,0.25833780323279,0.27591994074019
33,Canada,443.25598640015,437.12154703852,449.706216677,448.42784007838,465.78017470924,478.42124315904,492.01397313337,508.04140017903,515.44610379693,524.98766156121,545.02712565867,536.19579740796,555.39102165383,574.95724862563,567.75971456995,577.99786577982,570.44697182528,602.65473899632,581.86784385607,548.52769144889,564.5626700142,577.2065546677,574.84483661912,583.89798804105,590.02050376739,586.65439090471,585.51911957909,596.1786876582,608.45290658697,608.48959393573,548.45485142572,563.53837922642
34,Switzerland and Liechtenstein,44.962116823347,47.283877299487,47.223668851022,44.894336114657,43.953130868413,44.751482968257,45.297085687303,44.016572237328,45.479111506282,45.743529819867,44.929558258434,46.363741026371,44.730399942547,46.032308194522,46.569616749358,47.186544935702,46.749276902212,44.79962718257,46.176921158112,44.792052739643,46.481282030464,42.404982143189,43.709283900145,44.731550706612,41.242347759829,40.360070552064,40.904533336674,39.931785153143,38.698468502696,38.576126046328,34.226904658101,35.072573009098
35,Chile,33.016757520045,31.470621420424,32.662347507652,34.556129240122,37.718664924297,41.303151335894,47.464202585604,54.02560581613,54.488703994627,57.071687660532,53.427346285065,51.357134210612,51.828925014315,53.784774445242,58.088963831697,58.881314509634,60.017909359415,67.465102931045,71.012243405421,67.94615915714,72.065103066271,78.66083099572,80.849933398344,84.987905753212,78.469539668977,84.065665595663,88.570009277246,89.339972646276,89.06049207269,94.009748539375,83.49511343181,85.70328673506
36,China,2425.6435216101,2561.8059921248,2695.4123384794,2919.9812445404,3100.7845026587,3415.4723131585,3387.3528420614,3465.4491084378,3547.6531729014,3478.4165713368,3703.3402190628,3878.3150746317,4183.177708524,4852.9117649985,5599.9671749455,6338.4384918004,7040.3881897942,7673.6804765309,7889.1910236618,8489.9585263643,9294.3610056042,10155.481165992,10484.576732402,10780.586437743,10898.414143832,10771.817411597,10794.286239811,11036.734645198,11499.292154228,11771.072538053,11948.119604637,12466.31597812
37,Côte d’Ivoire,3.0300247062107,3.1244401942631,3.1142763375556,3.3021189938217,3.4499559350164,3.7697804902116,4.7018430600551,5.7126441771345,5.5407944847617,7.381224904892,7.0559340857029,7.082683314606,7.4933875422865,5.9389654460785,6.130367515963,6.5507117771673,6.4283796828747,6.4385131459601,7.174876099315,6.6555544451834,7.5393231401237,7.3876258900572,9.3903932620931,10.073982098346,10.836751155404,11.602041191703,11.78051465059,12.729343909298,12.588998412109,13.430183000187,13.643330459073,14.543931373387
38,Cameroon,4.8110004817584,4.5874489693285,4.4125720951196,4.8162232381482,5.2051138749056,5.2119206510762,5.344632156476,5.3824361026436,5.6010691885701,5.3947488990084,5.7884141421719,5.7600331774732,5.679974652552,5.7939399013512,5.6958841448648,5.5410645521816,5.5919790120378,6.5880575554908,6.944865411779,7.5440661523389,7.6903696923229,7.3245427238246,7.4373993226483,8.2342291048319,8.9458536709761,9.257942850372,9.8566866922079,10.02017923472,10.509487829004,10.445570634008,9.806340523059,10.202711034226
39,Democratic Republic of the Congo,3.4420142842575,1.9699476843199,1.7057113354145,1.650863328386,2.5662514062457,2.400596546258,2.6465073695305,2.6546238087187,2.645599011253,2.4492363603001,1.9693584419761,1.9192918008775,2.0124482202607,2.4194201413,2.3179510036732,2.5893280832037,2.6609110691821,2.9294377950245,3.0055287406204,2.920584943512,3.0518229730564,3.4719109172275,3.1159868848015,4.291129703445,5.4800993336599,3.5698066575939,2.7815449818961,3.2098770958864,3.1308356210628,3.3675450336193,3.2230698942952,3.3694984142827
40,Congo,2.4033008861802,2.4519740557624,2.3929820777771,2.363806898497,2.1652175563152,2.7522433882837,3.3108597603278,3.4111714919548,4.0547250600753,4.1989737735501,4.5420879027553,4.4276107387044,2.8865359714147,3.5920895740674,3.6464161380725,4.3592186009038,4.8492867506387,4.2919994004412,4.4608917764688,4.9478716748428,5.3262875741362,4.8843834613558,4.5099671264242,5.484225102169,5.3243533567337,5.7776713968735,5.6473604725677,5.5611152733975,6.5110917455661,7.3016873150135,7.4554450818705,7.3710259158621
41,Cook Islands,0.040147140264986,0.028115569078697,0.040932726997872,0.040027182591457,0.042115784315399,0.040357896424069,0.04136463563994,0.04388765009306,0.045476279495521,0.044131192844267,0.065501804595644,0.064210653154223,0.034969300983131,0.031874260172122,0.051738698260161,0.083231799369827,0.085902302091483,0.068833302881547,0.073856181676263,0.07009855648215,0.083534766824021,0.096167280920771,0.10033131766329,0.099973491308087,0.10411329410454,0.094305952034521,0.096110924159568,0.10098543930373,0.1006829296074,0.10460329017149,0.10513544206887,0.10902491097006
42,Colombia,52.411340709941,54.072573353476,56.119419863665,59.37054644344,58.940637014685,61.680608249268,60.891242432958,66.086254984575,67.185988028168,58.645841774236,61.52913676048,61.194154926598,58.816012809679,58.333564603841,58.459946024648,60.119631386869,58.974912883032,60.634208604964,61.051084486232,63.557510538357,65.298137276002,70.392335039369,70.811519615752,78.081116238776,80.129284045138,81.172998224463,84.110157998832,76.664041152681,80.348090293605,83.438639598286,73.035492382356,77.570323274803
43,Comoros,0.047559690451831,0.054856204378977,0.048329597234274,0.047226108190129,0.047244962095586,0.048574354172088,0.049999228431613,0.051326182294487,0.06484637472577,0.06664695643508,0.10283484369009,0.10722312221917,0.10830072565028,0.13977969479981,0.15315121745547,0.14863065227379,0.17514000730488,0.11570780579473,0.11524801680992,0.14200864095384,0.16832106259914,0.1402880776516,0.1437025897245,0.17134914388276,0.15103382710947,0.16499751352154,0.18955290931662,0.25191399970441,0.2721666917522,0.29709929287557,0.26050890752437,0.27818619082535
44,Cabo Verde,0.064855150287778,0.077687340071712,0.079863201670414,0.077933361079533,0.091550679188803,0.091750222402401,0.10887615612344,0.1116562865198,0.11383620826843,0.11692892833896,0.31833580806138,0.35736052121505,0.38808627682513,0.38779542582926,0.42403651387253,0.66250268666093,0.7130764710567,0.8042814037744,0.77925173328082,0.75403552536694,0.80637976833927,0.86328819169709,0.73482548805304,0.71466140909379,0.7518694350469,0.75703071634734,0.77528299569837,0.85235017592667,0.84932269009896,0.86054756236126,0.847488747985,0.9153128639644
45,Costa Rica,2.9297266616031,3.1770242011368,4.2664947014179,4.2895126308226,4.9913638834792,4.9948515027612,4.77372084121,4.6698127163853,5.2032976825105,5.1782384906181,5.144046174205,5.5620900636669,5.6636723177619,6.1045905718432,6.1990760532192,6.3470003244788,6.9720174129152,7.6955411839927,7.6231254240736,7.3493599532128,7.2789977137643,7.6359495987739,7.6214380553972,7.9155728491935,8.0268295797956,7.7440228087769,8.2671844832725,8.4527705928303,8.6012146822986,8.4706586110399,7.2526456043229,8.0905745909042
46,Cuba,38.541561629641,30.027641777753,23.841076323362,21.812596004584,22.50797320569,23.887848352195,25.866318054641,28.30283320065,27.129033998466,28.589431095694,28.955320489916,27.86326707454,26.605526894477,25.837013577555,25.357883334088,26.187893344443,26.715117040973,27.621366468818,26.746503225437,26.954105547617,28.209325579506,27.764013753546,28.90671845674,29.072240251206,26.911187173119,29.438728287595,27.362736595739,26.501439963619,26.898901702766,26.025479776944,21.824078549902,24.605500239893
47,Cayman Islands,0.30094478730577,0.31245849948954,0.33493237536093,0.297191649816,0.33724324719345,0.34545422488753,0.34812350137922,0.32944113953559,0.33679122784135,0.35659456586331,0.48007267855364,0.48357425713414,0.51202081535202,0.66706867058218,0.6373164445866,0.63351261215033,0.63887795604066,0.72278523586034,0.73125166125353,0.74538254028873,0.78160866591398,0.93701199130035,0.92845884060827,0.91854981501921,0.94593651426268,0.95821758241532,0.94793055104648,0.79071340371839,0.78038732109992,0.93666218254606,0.77290491691607,0.86069408295963
48,Cyprus,4.4696742929885,5.0302743715548,5.3000433319935,5.4791284984432,5.6699950665877,5.5578005912179,5.8526142050072,5.9343163267382,6.3988447904102,6.6394657136294,6.9654416460933,6.8348579639133,7.0152325430784,7.7686763772374,7.6759704567761,7.8520164887601,7.9030934908684,8.2633563635525,8.4622935526807,8.2229247308309,7.9347751752118,7.6158823548682,7.0741495718157,6.475149174564,6.8577552479316,6.8272512462577,7.257921841745,7.3999054189382,7.249109731066,7.2568554230937,6.4322381895036,6.7495506261914
49,Czechia,162.94403228269,147.09216265817,140.95584146029,138.66545350432,132.99875749358,133.52196634536,134.73648065311,131.79645244042,126.04742082071,118.92157572152,130.40453881316,130.61546036645,125.45640888141,129.69450872653,130.92080704844,127.03513186064,128.24151691238,130.82518789156,125.47051758496,117.37411313878,118.80732741259,115.9933729017,112.58247194268,107.65410068237,104.48350222715,105.87881983854,108.02358099604,108.42363466486,107.19052684566,102.21126826942,92.377673112105,97.690774360577
50,Germany,1019.0777711962,997.1707986987,943.76354286624,935.09885296459,923.81298991553,918.95219873931,946.02270797321,913.98974470761,907.61961076615,874.00424065647,878.40878989744,893.76179013583,877.49599591593,879.74893344281,863.63713326563,843.52249740173,857.94099037119,827.3752593705,832.29888895842,771.29069936152,818.15418051966,791.74509098477,804.0554254054,822.01960061364,782.35923904652,788.61438365499,792.68265881643,777.87882914087,753.55360969074,701.61629267062,629.09943820512,665.883633191
51,Djibouti,1.1729568941519,1.4082336541409,1.2476954540628,1.2275487119582,1.2606761775539,1.2854706498831,1.3231754092981,1.3693683043182,1.3949244917289,1.4319783829835,0.83218031102631,0.82944754907121,0.8398555603832,0.88159319611162,0.86048267783973,0.82185608536763,0.78008443541037,0.80476270086407,0.86584594679969,0.77466257780404,0.87191168309381,0.62040519831496,0.78107711672019,0.85542711766058,0.85887467998757,0.78270055097674,0.69908493763017,0.65176865549299,0.68197043468462,0.64355359879369,0.57385470398227,0.60881918671564
52,Dominica,0.056987519061587,0.060101325466102,0.063303793285698,0.076976849730068,0.10006424916524,0.11533434430591,0.12183963043308,0.11559826258129,0.098672648278942,0.13202245981325,0.16348244580102,0.17061347213859,0.18706915700826,0.32533196092939,0.33449172089541,0.32895010377213,0.3440879724348,0.37310488008102,0.35639796679684,0.36647432608364,0.37634609615279,0.41398545337959,0.41833201606343,0.38493631738016,0.41902935150273,0.41276827416269,0.42370612448162,0.19580845987641,0.21770334408615,0.21060946605881,0.17496891806339,0.19422958234393
53,Denmark,53.533636686982,64.164833630773,58.426297448701,60.621485606522,64.787352919158,61.738629301503,75.131460230421,65.373830279206,61.096016844182,58.137860255096,54.006673366303,55.52018833037,55.094719330167,60.448306416291,54.814967608542,51.392453771604,59.309762508817,54.478285433782,51.281596639015,49.03321468834,49.150805925315,44.082475506013,39.219800532519,41.021996466677,37.295534189912,35.186915349482,36.285177181486,34.110418305768,34.160406757219,30.685634500614,25.962599243995,27.280034344107
54,Dominican Republic,8.0444363827295,8.4245038033726,9.7754202910322,9.656742874016,11.283313789754,11.994994354224,12.926003259901,14.691092308759,16.79357329109,18.206141420134,19.015047338368,19.15962128099,21.022497098487,18.787496918713,17.430499335816,18.828461187265,20.544482124216,20.79300405103,20.720370091007,19.845394493859,20.868742032927,21.170989470788,21.920876220594,21.513741575543,21.715063475261,23.878072291964,24.861012339833,23.82255803828,25.642911605697,27.620181908113,25.041344738823,27.7265768668
